_time,_value,_measurement,_field
2022-07-21 02:00:18.240,81.38,mqtt_consumer,Toaster
2022-07-21 03:00:18.240,24.04,mqtt_consumer,Toaster
2022-07-21 04:00:18.240,80.74,mqtt_consumer,Toaster
2022-07-21 05:00:18.240,8.39,mqtt_consumer,Toaster
2022-07-21 06:00:18.240,42.68,mqtt_consumer,Toaster
2022-07-21 07:00:18.240,98.94,mqtt_consumer,Toaster
2022-07-21 08:00:18.240,69.37,mqtt_consumer,Toaster
2022-07-21 09:00:18.240,46.81,mqtt_consumer,Toaster
2022-07-21 10:00:18.240,41.24,mqtt_consumer,Toaster
2022-07-21 11:00:18.240,27.85,mqtt_consumer,Toaster
2022-07-21 12:00:18.240,53.43,mqtt_consumer,Toaster
2022-07-21 13:00:18.240,66.22,mqtt_consumer,Toaster
2022-07-21 14:00:18.240,21.96,mqtt_consumer,Toaster
2022-07-21 15:00:18.240,49.7,mqtt_consumer,Toaster
2022-07-21 16:00:18.240,22.56,mqtt_consumer,Toaster
2022-07-21 17:00:18.240,4.85,mqtt_consumer,Toaster
2022-07-21 18:00:18.240,44.4,mqtt_consumer,Toaster
2022-07-21 19:00:18.240,13.76,mqtt_consumer,Toaster
2022-07-21 20:00:18.240,37.2,mqtt_consumer,Toaster
2022-07-21 21:00:18.240,71.77,mqtt_consumer,Toaster
2022-07-21 22:00:18.240,66.26,mqtt_consumer,Toaster
2022-07-21 23:00:18.240,21.1,mqtt_consumer,Toaster
2022-07-22 00:00:18.240,94,mqtt_consumer,Toaster
2022-07-22 01:00:18.240,93.9,mqtt_consumer,Toaster
2022-07-22 02:00:18.240,17.08,mqtt_consumer,Toaster
2022-07-22 03:00:18.240,41.76,mqtt_consumer,Toaster
2022-07-22 04:00:18.240,93.29,mqtt_consumer,Toaster
2022-07-22 05:00:18.240,45.96,mqtt_consumer,Toaster
2022-07-22 06:00:18.240,86.39,mqtt_consumer,Toaster
2022-07-22 07:00:18.240,60.16,mqtt_consumer,Toaster
2022-07-22 08:00:18.240,42.78,mqtt_consumer,Toaster
2022-07-22 09:00:18.240,75.14,mqtt_consumer,Toaster
2022-07-22 10:00:18.240,82.66,mqtt_consumer,Toaster
2022-07-22 11:00:18.240,55.01,mqtt_consumer,Toaster
2022-07-22 12:00:18.240,88.81,mqtt_consumer,Toaster
2022-07-22 13:00:18.240,15.15,mqtt_consumer,Toaster
2022-07-22 14:00:18.240,69.28,mqtt_consumer,Toaster
2022-07-22 15:00:18.240,23.17,mqtt_consumer,Toaster
2022-07-22 16:00:18.240,36.59,mqtt_consumer,Toaster
2022-07-22 17:00:18.240,62.34,mqtt_consumer,Toaster
2022-07-22 18:00:18.240,17.22,mqtt_consumer,Toaster
2022-07-22 19:00:18.240,46.31,mqtt_consumer,Toaster
2022-07-22 20:00:18.240,37.86,mqtt_consumer,Toaster
2022-07-22 21:00:18.240,82.43,mqtt_consumer,Toaster
2022-07-22 22:00:18.240,69.02,mqtt_consumer,Toaster
2022-07-22 23:00:18.240,94.35,mqtt_consumer,Toaster
2022-07-23 00:00:18.240,16.34,mqtt_consumer,Toaster
2022-07-23 01:00:18.240,34.97,mqtt_consumer,Toaster
2022-07-23 02:00:18.240,87.97,mqtt_consumer,Toaster
2022-07-23 03:00:18.240,63.39,mqtt_consumer,Toaster
2022-07-23 04:00:18.240,73.13,mqtt_consumer,Toaster
2022-07-23 05:00:18.240,19.4,mqtt_consumer,Toaster
2022-07-23 06:00:18.240,91.35,mqtt_consumer,Toaster
2022-07-23 07:00:18.240,33.19,mqtt_consumer,Toaster
2022-07-23 08:00:18.240,83.4,mqtt_consumer,Toaster
2022-07-23 09:00:18.240,75.44,mqtt_consumer,Toaster
2022-07-23 10:00:18.240,59.97,mqtt_consumer,Toaster
2022-07-23 11:00:18.240,74.59,mqtt_consumer,Toaster
2022-07-23 12:00:18.240,62.5,mqtt_consumer,Toaster
2022-07-23 13:00:18.240,60.55,mqtt_consumer,Toaster
2022-07-23 14:00:18.240,58.06,mqtt_consumer,Toaster
2022-07-23 15:00:18.240,72.53,mqtt_consumer,Toaster
2022-07-23 16:00:18.240,70.22,mqtt_consumer,Toaster
2022-07-23 17:00:18.240,40.89,mqtt_consumer,Toaster
2022-07-23 18:00:18.240,61.05,mqtt_consumer,Toaster
2022-07-23 19:00:18.240,29.93,mqtt_consumer,Toaster
2022-07-23 20:00:18.240,41.94,mqtt_consumer,Toaster
2022-07-23 21:00:18.240,39.96,mqtt_consumer,Toaster
2022-07-23 22:00:18.240,27.1,mqtt_consumer,Toaster
2022-07-23 23:00:18.240,75.8,mqtt_consumer,Toaster
2022-07-24 00:00:18.240,20.94,mqtt_consumer,Toaster
2022-07-24 01:00:18.240,94.59,mqtt_consumer,Toaster
2022-07-24 02:00:18.240,57.01,mqtt_consumer,Toaster
2022-07-24 03:00:18.240,38.62,mqtt_consumer,Toaster
2022-07-24 04:00:18.240,40.03,mqtt_consumer,Toaster
2022-07-24 05:00:18.240,2.58,mqtt_consumer,Toaster
2022-07-24 06:00:18.240,32.96,mqtt_consumer,Toaster
2022-07-24 07:00:18.240,8.53,mqtt_consumer,Toaster
2022-07-24 08:00:18.240,52.19,mqtt_consumer,Toaster
2022-07-24 09:00:18.240,91.95,mqtt_consumer,Toaster
2022-07-24 10:00:18.240,99.36,mqtt_consumer,Toaster
2022-07-24 11:00:18.240,16.63,mqtt_consumer,Toaster
2022-07-24 12:00:18.240,48.61,mqtt_consumer,Toaster
2022-07-24 13:00:18.240,57.05,mqtt_consumer,Toaster
2022-07-24 14:00:18.240,20.11,mqtt_consumer,Toaster
2022-07-24 15:00:18.240,26.31,mqtt_consumer,Toaster
2022-07-24 16:00:18.240,17.51,mqtt_consumer,Toaster
2022-07-24 17:00:18.240,37.5,mqtt_consumer,Toaster
2022-07-24 18:00:18.240,53.85,mqtt_consumer,Toaster
2022-07-24 19:00:18.240,92.32,mqtt_consumer,Toaster
2022-07-24 20:00:18.240,46.08,mqtt_consumer,Toaster
2022-07-24 21:00:18.240,26.96,mqtt_consumer,Toaster
2022-07-24 22:00:18.240,78.83,mqtt_consumer,Toaster
2022-07-24 23:00:18.240,84.6,mqtt_consumer,Toaster
2022-07-25 00:00:18.240,30.29,mqtt_consumer,Toaster
2022-07-25 01:00:18.240,65.12,mqtt_consumer,Toaster
2022-07-25 02:00:18.240,39.78,mqtt_consumer,Toaster
2022-07-25 03:00:18.240,14.78,mqtt_consumer,Toaster
2022-07-25 04:00:18.240,22.86,mqtt_consumer,Toaster
2022-07-25 05:00:18.240,31.37,mqtt_consumer,Toaster
2022-07-25 06:00:18.240,29.58,mqtt_consumer,Toaster
2022-07-25 07:00:18.240,67.42,mqtt_consumer,Toaster
2022-07-25 08:00:18.240,19.34,mqtt_consumer,Toaster
2022-07-25 09:00:18.240,67.23,mqtt_consumer,Toaster
2022-07-25 10:00:18.240,46.54,mqtt_consumer,Toaster
2022-07-25 11:00:18.240,46.25,mqtt_consumer,Toaster
2022-07-25 12:00:18.240,30.16,mqtt_consumer,Toaster
2022-07-25 13:00:18.240,96.66,mqtt_consumer,Toaster
2022-07-25 14:00:18.240,78.14,mqtt_consumer,Toaster
2022-07-25 15:00:18.240,69.42,mqtt_consumer,Toaster
2022-07-25 16:00:18.240,99.98,mqtt_consumer,Toaster
2022-07-25 17:00:18.240,68.25,mqtt_consumer,Toaster
2022-07-25 18:00:18.240,57.56,mqtt_consumer,Toaster
2022-07-25 19:00:18.240,86.47,mqtt_consumer,Toaster
2022-07-25 20:00:18.240,33.19,mqtt_consumer,Toaster
2022-07-25 21:00:18.240,54.4,mqtt_consumer,Toaster
2022-07-25 22:00:18.240,96.33,mqtt_consumer,Toaster
2022-07-25 23:00:18.240,35.56,mqtt_consumer,Toaster
2022-07-26 00:00:18.240,56.97,mqtt_consumer,Toaster
2022-07-26 01:00:18.240,8.05,mqtt_consumer,Toaster
2022-07-26 02:00:18.240,71.38,mqtt_consumer,Toaster
2022-07-26 03:00:18.240,52.77,mqtt_consumer,Toaster
2022-07-26 04:00:18.240,36.87,mqtt_consumer,Toaster
2022-07-26 05:00:18.240,55.62,mqtt_consumer,Toaster
2022-07-26 06:00:18.240,96.75,mqtt_consumer,Toaster
2022-07-26 07:00:18.240,29.98,mqtt_consumer,Toaster
2022-07-26 08:00:18.240,86.8,mqtt_consumer,Toaster
2022-07-26 09:00:18.240,9.24,mqtt_consumer,Toaster
2022-07-26 10:00:18.240,95.44,mqtt_consumer,Toaster
2022-07-26 11:00:18.240,84.71,mqtt_consumer,Toaster
2022-07-26 12:00:18.240,41.91,mqtt_consumer,Toaster
2022-07-26 13:00:18.240,69.51,mqtt_consumer,Toaster
2022-07-26 14:00:18.240,65.06,mqtt_consumer,Toaster
2022-07-26 15:00:18.240,70.74,mqtt_consumer,Toaster
2022-07-26 16:00:18.240,41.07,mqtt_consumer,Toaster
2022-07-26 17:00:18.240,66.8,mqtt_consumer,Toaster
2022-07-26 18:00:18.240,0.35,mqtt_consumer,Toaster
2022-07-26 19:00:18.240,97.65,mqtt_consumer,Toaster
2022-07-26 20:00:18.240,34.12,mqtt_consumer,Toaster
2022-07-26 21:00:18.240,53.59,mqtt_consumer,Toaster
2022-07-26 22:00:18.240,23.4,mqtt_consumer,Toaster
2022-07-26 23:00:18.240,90.18,mqtt_consumer,Toaster
2022-07-27 00:00:18.240,8.17,mqtt_consumer,Toaster
2022-07-27 01:00:18.240,86.86,mqtt_consumer,Toaster
2022-07-27 02:00:18.240,48.35,mqtt_consumer,Toaster
2022-07-27 03:00:18.240,5.43,mqtt_consumer,Toaster
2022-07-27 04:00:18.240,90.76,mqtt_consumer,Toaster
2022-07-27 05:00:18.240,77.67,mqtt_consumer,Toaster
2022-07-27 06:00:18.240,31.83,mqtt_consumer,Toaster
2022-07-27 07:00:18.240,19.4,mqtt_consumer,Toaster
2022-07-27 08:00:18.240,34.4,mqtt_consumer,Toaster
2022-07-27 09:00:18.240,16.06,mqtt_consumer,Toaster
2022-07-27 10:00:18.240,23.61,mqtt_consumer,Toaster
2022-07-27 11:00:18.240,53.06,mqtt_consumer,Toaster
2022-07-27 12:00:18.240,75.77,mqtt_consumer,Toaster
2022-07-27 13:00:18.240,4.3,mqtt_consumer,Toaster
2022-07-27 14:00:18.240,94.14,mqtt_consumer,Toaster
2022-07-27 15:00:18.240,20.89,mqtt_consumer,Toaster
2022-07-27 16:00:18.240,9.11,mqtt_consumer,Toaster
2022-07-27 17:00:18.240,18.57,mqtt_consumer,Toaster
2022-07-27 18:00:18.240,1.76,mqtt_consumer,Toaster
2022-07-27 19:00:18.240,2.54,mqtt_consumer,Toaster
2022-07-27 20:00:18.240,15.07,mqtt_consumer,Toaster
2022-07-27 21:00:18.240,21.4,mqtt_consumer,Toaster
2022-07-27 22:00:18.240,2.97,mqtt_consumer,Toaster
2022-07-27 23:00:18.240,22.61,mqtt_consumer,Toaster
2022-07-28 00:00:18.240,97.26,mqtt_consumer,Toaster
2022-07-28 01:00:18.240,11.23,mqtt_consumer,Toaster
2022-07-28 02:00:18.240,72.44,mqtt_consumer,Toaster
2022-07-28 03:00:18.240,53.06,mqtt_consumer,Toaster
2022-07-28 04:00:18.240,97.14,mqtt_consumer,Toaster
2022-07-28 05:00:18.240,55.38,mqtt_consumer,Toaster
2022-07-28 06:00:18.240,12.47,mqtt_consumer,Toaster
2022-07-28 07:00:18.240,20.16,mqtt_consumer,Toaster
2022-07-28 08:00:18.240,99.27,mqtt_consumer,Toaster
2022-07-28 09:00:18.240,58.36,mqtt_consumer,Toaster
2022-07-28 10:00:18.240,94.64,mqtt_consumer,Toaster
2022-07-28 11:00:18.240,24.57,mqtt_consumer,Toaster
2022-07-28 12:00:18.240,20.11,mqtt_consumer,Toaster
2022-07-28 13:00:18.240,78.13,mqtt_consumer,Toaster
2022-07-28 14:00:18.240,98.9,mqtt_consumer,Toaster
2022-07-28 15:00:18.240,87.87,mqtt_consumer,Toaster
2022-07-28 16:00:18.240,25.11,mqtt_consumer,Toaster
2022-07-28 17:00:18.240,29.78,mqtt_consumer,Toaster
2022-07-28 18:00:18.240,79.12,mqtt_consumer,Toaster
2022-07-28 19:00:18.240,61.86,mqtt_consumer,Toaster
2022-07-28 20:00:18.240,49.02,mqtt_consumer,Toaster
2022-07-28 21:00:18.240,95.78,mqtt_consumer,Toaster
2022-07-28 22:00:18.240,12.7,mqtt_consumer,Toaster
2022-07-28 23:00:18.240,56.66,mqtt_consumer,Toaster
2022-07-29 00:00:18.240,5.24,mqtt_consumer,Toaster
2022-07-29 01:00:18.240,80.03,mqtt_consumer,Toaster
2022-07-29 02:00:18.240,42.86,mqtt_consumer,Toaster
2022-07-29 03:00:18.240,87.65,mqtt_consumer,Toaster
2022-07-29 04:00:18.240,65.15,mqtt_consumer,Toaster
2022-07-29 05:00:18.240,58.21,mqtt_consumer,Toaster
2022-07-29 06:00:18.240,66.61,mqtt_consumer,Toaster
2022-07-29 07:00:18.240,65.58,mqtt_consumer,Toaster
2022-07-29 08:00:18.240,89.66,mqtt_consumer,Toaster
2022-07-29 09:00:18.240,88.08,mqtt_consumer,Toaster
2022-07-29 10:00:18.240,95.62,mqtt_consumer,Toaster
2022-07-29 11:00:18.240,45.84,mqtt_consumer,Toaster
2022-07-29 12:00:18.240,44.51,mqtt_consumer,Toaster
2022-07-29 13:00:18.240,76.25,mqtt_consumer,Toaster
2022-07-29 14:00:18.240,71.42,mqtt_consumer,Toaster
2022-07-29 15:00:18.240,38.74,mqtt_consumer,Toaster
2022-07-29 16:00:18.240,21.4,mqtt_consumer,Toaster
2022-07-29 17:00:18.240,42.03,mqtt_consumer,Toaster
2022-07-29 18:00:18.240,71.95,mqtt_consumer,Toaster
2022-07-29 19:00:18.240,65.56,mqtt_consumer,Toaster
2022-07-29 20:00:18.240,46.55,mqtt_consumer,Toaster
2022-07-29 21:00:18.240,37.91,mqtt_consumer,Toaster
2022-07-29 22:00:18.240,14.87,mqtt_consumer,Toaster
2022-07-29 23:00:18.240,30.59,mqtt_consumer,Toaster
2022-07-30 00:00:18.240,61.46,mqtt_consumer,Toaster
2022-07-30 01:00:18.240,98.68,mqtt_consumer,Toaster
2022-07-30 02:00:18.240,77.96,mqtt_consumer,Toaster
2022-07-30 03:00:18.240,85.85,mqtt_consumer,Toaster
2022-07-30 04:00:18.240,43.71,mqtt_consumer,Toaster
2022-07-30 05:00:18.240,97.09,mqtt_consumer,Toaster
2022-07-30 06:00:18.240,33.76,mqtt_consumer,Toaster
2022-07-30 07:00:18.240,53.61,mqtt_consumer,Toaster
2022-07-30 08:00:18.240,46.44,mqtt_consumer,Toaster
2022-07-30 09:00:18.240,58.36,mqtt_consumer,Toaster
2022-07-30 10:00:18.240,37.33,mqtt_consumer,Toaster
2022-07-30 11:00:18.240,99.75,mqtt_consumer,Toaster
2022-07-30 12:00:18.240,50.71,mqtt_consumer,Toaster
2022-07-30 13:00:18.240,53.69,mqtt_consumer,Toaster
2022-07-30 14:00:18.240,37.07,mqtt_consumer,Toaster
2022-07-30 15:00:18.240,27.98,mqtt_consumer,Toaster
2022-07-30 16:00:18.240,51.3,mqtt_consumer,Toaster
2022-07-30 17:00:18.240,40.4,mqtt_consumer,Toaster
2022-07-30 18:00:18.240,75.96,mqtt_consumer,Toaster
2022-07-30 19:00:18.240,51.6,mqtt_consumer,Toaster
2022-07-30 20:00:18.240,20.86,mqtt_consumer,Toaster
2022-07-30 21:00:18.240,20.03,mqtt_consumer,Toaster
2022-07-30 22:00:18.240,24.28,mqtt_consumer,Toaster
2022-07-30 23:00:18.240,74.8,mqtt_consumer,Toaster
2022-07-31 00:00:18.240,40.67,mqtt_consumer,Toaster
2022-07-31 01:00:18.240,8.84,mqtt_consumer,Toaster
2022-07-31 02:00:18.240,91.34,mqtt_consumer,Toaster
2022-07-31 03:00:18.240,29.55,mqtt_consumer,Toaster
2022-07-31 04:00:18.240,87.11,mqtt_consumer,Toaster
2022-07-31 05:00:18.240,46.57,mqtt_consumer,Toaster
2022-07-31 06:00:18.240,24.04,mqtt_consumer,Toaster
2022-07-31 07:00:18.240,51.21,mqtt_consumer,Toaster
2022-07-31 08:00:18.240,33.21,mqtt_consumer,Toaster
2022-07-31 09:00:18.240,12.08,mqtt_consumer,Toaster
2022-07-31 10:00:18.240,43.96,mqtt_consumer,Toaster
2022-07-31 11:00:18.240,96.72,mqtt_consumer,Toaster
2022-07-31 12:00:18.240,52.91,mqtt_consumer,Toaster
2022-07-31 13:00:18.240,26.1,mqtt_consumer,Toaster
2022-07-31 14:00:18.240,30.7,mqtt_consumer,Toaster
2022-07-31 15:00:18.240,79.36,mqtt_consumer,Toaster
2022-07-31 16:00:18.240,64.37,mqtt_consumer,Toaster
2022-07-31 17:00:18.240,29.81,mqtt_consumer,Toaster
2022-07-31 18:00:18.240,92.59,mqtt_consumer,Toaster
2022-07-31 19:00:18.240,88.59,mqtt_consumer,Toaster
2022-07-31 20:00:18.240,99.7,mqtt_consumer,Toaster
2022-07-31 21:00:18.240,80.93,mqtt_consumer,Toaster
2022-07-31 22:00:18.240,37.05,mqtt_consumer,Toaster
2022-07-31 23:00:18.240,87.9,mqtt_consumer,Toaster
2022-08-01 00:00:18.240,24.61,mqtt_consumer,Toaster
2022-08-01 01:00:18.240,64.58,mqtt_consumer,Toaster
2022-08-01 02:00:18.240,49.77,mqtt_consumer,Toaster
2022-08-01 03:00:18.240,38.75,mqtt_consumer,Toaster
2022-08-01 04:00:18.240,91.51,mqtt_consumer,Toaster
2022-08-01 05:00:18.240,48.78,mqtt_consumer,Toaster
2022-08-01 06:00:18.240,80.33,mqtt_consumer,Toaster
2022-08-01 07:00:18.240,93.21,mqtt_consumer,Toaster
2022-08-01 08:00:18.240,2.57,mqtt_consumer,Toaster
2022-08-01 09:00:18.240,84.18,mqtt_consumer,Toaster
2022-08-01 10:00:18.240,48.13,mqtt_consumer,Toaster
2022-08-01 11:00:18.240,30.66,mqtt_consumer,Toaster
2022-08-01 12:00:18.240,25,mqtt_consumer,Toaster
2022-08-01 13:00:18.240,24.15,mqtt_consumer,Toaster
2022-08-01 14:00:18.240,3.16,mqtt_consumer,Toaster
2022-08-01 15:00:18.240,85.61,mqtt_consumer,Toaster
2022-08-01 16:00:18.240,70.16,mqtt_consumer,Toaster
2022-08-01 17:00:18.240,40.2,mqtt_consumer,Toaster
2022-08-01 18:00:18.240,16.3,mqtt_consumer,Toaster
2022-08-01 19:00:18.240,34.06,mqtt_consumer,Toaster
2022-08-01 20:00:18.240,49.87,mqtt_consumer,Toaster
2022-08-01 21:00:18.240,81.41,mqtt_consumer,Toaster
2022-08-01 22:00:18.240,81.16,mqtt_consumer,Toaster
2022-08-01 23:00:18.240,93.02,mqtt_consumer,Toaster
2022-08-02 00:00:18.240,31.52,mqtt_consumer,Toaster
2022-08-02 01:00:18.240,16.3,mqtt_consumer,Toaster
2022-08-02 02:00:18.240,36.52,mqtt_consumer,Toaster
2022-08-02 03:00:18.240,48.56,mqtt_consumer,Toaster
2022-08-02 04:00:18.240,47.07,mqtt_consumer,Toaster
2022-08-02 05:00:18.240,44.84,mqtt_consumer,Toaster
2022-07-12 10:00:18.240,67.9,mqtt_consumer,Washing machine
2022-07-12 11:00:18.240,30.96,mqtt_consumer,Washing machine
2022-07-12 12:00:18.240,41.58,mqtt_consumer,Washing machine
2022-07-12 13:00:18.240,65.39,mqtt_consumer,Washing machine
2022-07-12 14:00:18.240,54.02,mqtt_consumer,Washing machine
2022-07-12 15:00:18.240,59.24,mqtt_consumer,Washing machine
2022-07-12 16:00:18.240,61.99,mqtt_consumer,Washing machine
2022-07-12 17:00:18.240,17.68,mqtt_consumer,Washing machine
2022-07-12 18:00:18.240,69.19,mqtt_consumer,Washing machine
2022-07-12 19:00:18.240,1.92,mqtt_consumer,Washing machine
2022-07-12 20:00:18.240,78.34,mqtt_consumer,Washing machine
2022-07-12 21:00:18.240,9.81,mqtt_consumer,Washing machine
2022-07-12 22:00:18.240,84.9,mqtt_consumer,Washing machine
2022-07-12 23:00:18.240,10.72,mqtt_consumer,Washing machine
2022-07-13 00:00:18.240,33.39,mqtt_consumer,Washing machine
2022-07-13 01:00:18.240,23.47,mqtt_consumer,Washing machine
2022-07-13 02:00:18.240,49.44,mqtt_consumer,Washing machine
2022-07-13 03:00:18.240,66.18,mqtt_consumer,Washing machine
2022-07-13 04:00:18.240,70.3,mqtt_consumer,Washing machine
2022-07-13 05:00:18.240,48.54,mqtt_consumer,Washing machine
2022-07-13 06:00:18.240,62.5,mqtt_consumer,Washing machine
2022-07-13 07:00:18.240,60.69,mqtt_consumer,Washing machine
2022-07-13 08:00:18.240,15.85,mqtt_consumer,Washing machine
2022-07-13 09:00:18.240,41.32,mqtt_consumer,Washing machine
2022-07-13 10:00:18.240,37.67,mqtt_consumer,Washing machine
2022-07-13 11:00:18.240,75.38,mqtt_consumer,Washing machine
2022-07-13 12:00:18.240,61.68,mqtt_consumer,Washing machine
2022-07-13 13:00:18.240,63.13,mqtt_consumer,Washing machine
2022-07-13 14:00:18.240,89.14,mqtt_consumer,Washing machine
2022-07-13 15:00:18.240,63.2,mqtt_consumer,Washing machine
2022-07-13 16:00:18.240,89.65,mqtt_consumer,Washing machine
2022-07-13 17:00:18.240,61.55,mqtt_consumer,Washing machine
2022-07-13 18:00:18.240,61.6,mqtt_consumer,Washing machine
2022-07-13 19:00:18.240,20.35,mqtt_consumer,Washing machine
2022-07-13 20:00:18.240,22.93,mqtt_consumer,Washing machine
2022-07-13 21:00:18.240,40.78,mqtt_consumer,Washing machine
2022-07-13 22:00:18.240,57.3,mqtt_consumer,Washing machine
2022-07-13 23:00:18.240,95.81,mqtt_consumer,Washing machine
2022-07-14 00:00:18.240,74.01,mqtt_consumer,Washing machine
2022-07-14 01:00:18.240,32.56,mqtt_consumer,Washing machine
2022-07-14 02:00:18.240,52.92,mqtt_consumer,Washing machine
2022-07-14 03:00:18.240,22.32,mqtt_consumer,Washing machine
2022-07-14 04:00:18.240,49.93,mqtt_consumer,Washing machine
2022-07-14 05:00:18.240,10.68,mqtt_consumer,Washing machine
2022-07-14 06:00:18.240,76.96,mqtt_consumer,Washing machine
2022-07-14 07:00:18.240,97.51,mqtt_consumer,Washing machine
2022-07-14 08:00:18.240,16.52,mqtt_consumer,Washing machine
2022-07-14 09:00:18.240,83.42,mqtt_consumer,Washing machine
2022-07-14 10:00:18.240,87.92,mqtt_consumer,Washing machine
2022-07-14 11:00:18.240,92.73,mqtt_consumer,Washing machine
2022-07-14 12:00:18.240,68.25,mqtt_consumer,Washing machine
2022-07-14 13:00:18.240,11.11,mqtt_consumer,Washing machine
2022-07-14 14:00:18.240,51.99,mqtt_consumer,Washing machine
2022-07-14 15:00:18.240,71.52,mqtt_consumer,Washing machine
2022-07-14 16:00:18.240,60.53,mqtt_consumer,Washing machine
2022-07-14 17:00:18.240,42.87,mqtt_consumer,Washing machine
2022-07-14 18:00:18.240,2.78,mqtt_consumer,Washing machine
2022-07-14 19:00:18.240,8.44,mqtt_consumer,Washing machine
2022-07-14 20:00:18.240,97.13,mqtt_consumer,Washing machine
2022-07-14 21:00:18.240,72.24,mqtt_consumer,Washing machine
2022-07-14 22:00:18.240,99.89,mqtt_consumer,Washing machine
2022-07-14 23:00:18.240,22.95,mqtt_consumer,Washing machine
2022-07-15 00:00:18.240,92,mqtt_consumer,Washing machine
2022-07-15 01:00:18.240,16.12,mqtt_consumer,Washing machine
2022-07-15 02:00:18.240,37.53,mqtt_consumer,Washing machine
2022-07-15 03:00:18.240,90.45,mqtt_consumer,Washing machine
2022-07-15 04:00:18.240,30.97,mqtt_consumer,Washing machine
2022-07-15 05:00:18.240,92.45,mqtt_consumer,Washing machine
2022-07-15 06:00:18.240,39.24,mqtt_consumer,Washing machine
2022-07-15 07:00:18.240,95.73,mqtt_consumer,Washing machine
2022-07-15 08:00:18.240,46.06,mqtt_consumer,Washing machine
2022-07-15 09:00:18.240,14.42,mqtt_consumer,Washing machine
2022-07-15 10:00:18.240,9.9,mqtt_consumer,Washing machine
2022-07-15 11:00:18.240,17.1,mqtt_consumer,Washing machine
2022-07-15 12:00:18.240,68.94,mqtt_consumer,Washing machine
2022-07-15 13:00:18.240,21.82,mqtt_consumer,Washing machine
2022-07-15 14:00:18.240,97.94,mqtt_consumer,Washing machine
2022-07-15 15:00:18.240,31.65,mqtt_consumer,Washing machine
2022-07-15 16:00:18.240,11.17,mqtt_consumer,Washing machine
2022-07-15 17:00:18.240,31.42,mqtt_consumer,Washing machine
2022-07-15 18:00:18.240,48.56,mqtt_consumer,Washing machine
2022-07-15 19:00:18.240,26.51,mqtt_consumer,Washing machine
2022-07-15 20:00:18.240,43.28,mqtt_consumer,Washing machine
2022-07-15 21:00:18.240,49.68,mqtt_consumer,Washing machine
2022-07-15 22:00:18.240,9.01,mqtt_consumer,Washing machine
2022-07-15 23:00:18.240,69.83,mqtt_consumer,Washing machine
2022-07-16 00:00:18.240,24.83,mqtt_consumer,Washing machine
2022-07-16 01:00:18.240,8.89,mqtt_consumer,Washing machine
2022-07-16 02:00:18.240,20.55,mqtt_consumer,Washing machine
2022-07-16 03:00:18.240,93.31,mqtt_consumer,Washing machine
2022-07-16 04:00:18.240,94.57,mqtt_consumer,Washing machine
2022-07-16 05:00:18.240,65.36,mqtt_consumer,Washing machine
2022-07-16 06:00:18.240,63.06,mqtt_consumer,Washing machine
2022-07-16 07:00:18.240,90.04,mqtt_consumer,Washing machine
2022-07-16 08:00:18.240,11.64,mqtt_consumer,Washing machine
2022-07-16 09:00:18.240,29.59,mqtt_consumer,Washing machine
2022-07-16 10:00:18.240,60.14,mqtt_consumer,Washing machine
2022-07-16 11:00:18.240,76.74,mqtt_consumer,Washing machine
2022-07-16 12:00:18.240,80.15,mqtt_consumer,Washing machine
2022-07-16 13:00:18.240,73.46,mqtt_consumer,Washing machine
2022-07-16 14:00:18.240,15.71,mqtt_consumer,Washing machine
2022-07-16 15:00:18.240,92.61,mqtt_consumer,Washing machine
2022-07-16 16:00:18.240,94.13,mqtt_consumer,Washing machine
2022-07-16 17:00:18.240,79.25,mqtt_consumer,Washing machine
2022-07-16 18:00:18.240,19.82,mqtt_consumer,Washing machine
2022-07-16 19:00:18.240,28.03,mqtt_consumer,Washing machine
2022-07-16 20:00:18.240,91.28,mqtt_consumer,Washing machine
2022-07-16 21:00:18.240,37.28,mqtt_consumer,Washing machine
2022-07-16 22:00:18.240,90.01,mqtt_consumer,Washing machine
2022-07-16 23:00:18.240,71.72,mqtt_consumer,Washing machine
2022-07-17 00:00:18.240,61.31,mqtt_consumer,Washing machine
2022-07-17 01:00:18.240,94.83,mqtt_consumer,Washing machine
2022-07-17 02:00:18.240,99.37,mqtt_consumer,Washing machine
2022-07-17 03:00:18.240,12.39,mqtt_consumer,Washing machine
2022-07-17 04:00:18.240,49.79,mqtt_consumer,Washing machine
2022-07-17 05:00:18.240,64.6,mqtt_consumer,Washing machine
2022-07-17 06:00:18.240,10.68,mqtt_consumer,Washing machine
2022-07-17 07:00:18.240,46.83,mqtt_consumer,Washing machine
2022-07-17 08:00:18.240,65.3,mqtt_consumer,Washing machine
2022-07-17 09:00:18.240,38.39,mqtt_consumer,Washing machine
2022-07-17 10:00:18.240,74.69,mqtt_consumer,Washing machine
2022-07-17 11:00:18.240,6.2,mqtt_consumer,Washing machine
2022-07-17 12:00:18.240,87.66,mqtt_consumer,Washing machine
2022-07-17 13:00:18.240,56.33,mqtt_consumer,Washing machine
2022-07-17 14:00:18.240,0.33,mqtt_consumer,Washing machine
2022-07-17 15:00:18.240,16.03,mqtt_consumer,Washing machine
2022-07-17 16:00:18.240,28.34,mqtt_consumer,Washing machine
2022-07-17 17:00:18.240,72.8,mqtt_consumer,Washing machine
